k,n,id,orders,generator,P,P_coe,E,E_coe,H,H_coe,Element,gen_coe,,
63,19,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,21,0,3,B^{2},"[Toda3]Th6.2(1),\ P(B^{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,23,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,25,0,3,ab,PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,27,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,29,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,31,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,33,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,35,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,37,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,39,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,41,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,43,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,45,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,47,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,49,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,51,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,53,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,55,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,57,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,59,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,61,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,63,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
63,65,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0


64,1,0,3,bb_{2}^{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,3,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,5,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,7,0,3,AB^{2}B_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,7,1,3,b^{5},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,9,0,3,AE_{2}?,PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,9,1,3,b^{2}b_{2},"[Toda3]Th6.2(1),\ P(b^{2}b_{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,11,0,3,e_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,13,0,3,E',PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,13,1,3,e_{1},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,15,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,17,0,3,AB_{2},"[Toda3]Th6.2(2),\ P(AB_{2})=E^{2}\xi(AB_{2},BB_{2})",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,17,1,3,b^{3},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,19,0,3,b_{2},"[Toda3]Th6.2(2),\ P(b_{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,21,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,23,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,25,0,3,AB,PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,27,0,3,b,"[Toda3]Th6.2(1),\ P(b)\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,29,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,31,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,33,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,35,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,37,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,39,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,41,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,43,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,45,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,47,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,49,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,51,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,53,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,55,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,57,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,59,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,61,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,63,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
64,65,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0


65,1,0,3,a_{16},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,1,1,3,BB_{2}^{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,3,0,3,a_{15},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,5,0,3,a_{14},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,5,1,3,ab_{2}^{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,7,0,3,a_{13},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,7,1,3,B^{5},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,9,0,3,a_{12},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,9,1,3,be',"[Toda3]Th6.2(1),\ P(be')\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,9,2,3,B^{2}B_{2},"[Toda3]Th6.2(1),\ P(B^{2}B_{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,11,0,3,a_{11},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,11,1,3,E_{2},"[Toda3]Th6.2(2),\ P(E_{2})=\Delta P(E_{1})",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,13,0,3,a_{10},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,13,1,3,abb_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,13,2,3,E_{1},"[Toda3]Th6.2(2),\ P(E_{1})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,15,0,3,a_{9},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,17,0,3,a_{8},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,17,1,3,B^{3},"[Toda3]Th6.2(2),\ P(B^{3})=E^{2}\xi(B^{3},E')",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,19,0,3,a_{7},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,19,1,3,B_{2},"[Toda3]Th6.2(2),\ P(B_{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,21,0,3,a_{6},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,21,1,3,ab^{2},"[Toda3]Th6.2(3),\ P(ab^{2})=E^{6}\xi(ab^{2},e_{1})",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,23,0,3,a_{5},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,25,0,3,a_{4},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,27,0,3,a_{3},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,27,1,3,B,"[Toda3]Th6.2(1),\ P(B)\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,29,0,3,a_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,31,0,3,a_{1},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,33,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,35,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,37,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,39,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,41,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,43,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,45,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,47,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,49,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,51,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,53,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,55,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,57,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,59,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,61,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,63,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,65,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
65,67,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0


66,1,0,3,A_{16},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,3,0,3,A_{15},"[Toda3](4.2.1),\ P(A_{15})=\alpha_{17}^{*}(3)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,5,0,3,A_{14},"[Toda3](4.2.1),\ P(A_{14})=\alpha_{17}^{*}(5)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,5,1,3,AB_{2}^{2},"[Toda3]Th6.2(2),\ P(AB_{2}^{2})=E^{2}\xi(AB_{2}^{2},BB_{2}^{2})",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,7,0,3,A_{13},"[Toda3](4.2.1),\ P(A_{13})=\alpha_{17}^{*}(7)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,7,1,3,b_{2}^{2},"[Toda3]Th6.2(2),\ P(b_{2}^{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,9,0,3,A_{12},"[Toda3](4.2.1),\ P(A_{12})=\alpha_{17}^{*}(9)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,9,1,3,BE',"[Toda3]Th6.2(1),\ P(BE')\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,11,0,3,A_{11},"[Toda3](4.2.1),\ P(A_{11})=\alpha_{17}^{*}(11)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,13,0,3,A_{10},"[Toda3](4.2.1),\ P(A_{10})=\alpha_{17}^{*}(13)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,13,1,3,ABB_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,13,2,3,b^{4},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,15,0,3,A_{9},"[Toda3](4.2.1),\ P(A_{9})=\alpha_{17}^{*}(15)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,15,1,3,bb_{2},"[Toda3]Th6.2(1),\ P(bb_{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,17,0,3,A_{8},"[Toda3](4.2.1),\ P(A_{8})=\alpha_{17}^{*}(17)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,19,0,3,A_{7},"[Toda3](4.2.1),\ P(A_{7})=\alpha_{17}^{*}(19)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,21,0,3,A_{6},"[Toda3](4.2.1),\ P(A_{6})=\alpha_{17}^{*}(21)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,21,1,3,AB^{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,23,0,3,A_{5},"[Toda3](4.2.1),\ P(A_{5})=\alpha_{17}^{*}(23)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,23,1,3,b^{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,25,0,3,A_{4},"[Toda3](4.2.1),\ P(A_{4})=\alpha_{17}^{*}(25)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,27,0,3,A_{3},"[Toda3](4.2.1),\ P(A_{3})=\alpha_{17}^{*}(27)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,29,0,3,A_{2},"[Toda3](4.2.1),\ P(A_{2})=\alpha_{17}^{*}(29)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,31,0,3,A_{1},"[Toda3](4.2.1),\ P(A_{1})=\alpha_{17}^{*}(31)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,33,0,3,A_{0},"[Toda3](4.2.1),\ P(A_{0})=\alpha_{17}^{*}(33)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,35,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,37,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,39,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,41,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,43,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,45,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,47,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,49,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,51,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,53,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,55,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,57,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,59,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,61,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,63,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,65,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
66,67,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0


67,1,0,3,abb_{2}^{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,3,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,5,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,7,0,3,B_{2}^{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,9,0,3,ab^{2}b_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,11,0,3,ph,PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,13,0,3,B^{4},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,15,0,3,BB_{2},"[Toda3]Th6.2(1),\ P(BB_{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,15,0,3,e',"[Toda3]Th6.2(1),\ P(e')\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,17,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,19,0,3,ab_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,21,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,23,0,3,B^{2},"[Toda3]Th6.2(2),\ P(B^{2})=\Delta\xi(ab,b^{2})",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,25,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,27,0,3,ab,"[Toda3]Th6.2(2),\ P(ab)=E^{2}\xi(ab,b^{2})",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,29,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,31,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,33,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,35,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,37,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,39,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,41,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,43,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,45,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,47,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,49,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,51,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,53,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,55,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,57,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,59,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,61,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,63,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,65,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,67,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
67,69,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0


68,1,0,3,ABB_{2}^{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,3,0,3,bb_{2}^{2},"[Toda3]Th6.2(1),\ P(bb_{2}^{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,5,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,7,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,9,0,3,AB^{2}B_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,9,1,3,b^{5},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,11,0,3,AE_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,11,1,3,b^{2}b_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,13,0,3,e_{2},"[Toda3]Th6.2(3),\ P(e_{2})=3\xi(e_{1},ph)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,15,0,3,E',"[Toda3]Th6.2(1),\ P(E')\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,15,1,3,e_{1},"[Toda3]Th6.2(3),\ P(e_{1})=E^{2}\xi(e_{1},ph)",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,17,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,19,0,3,AB_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,19,1,3,b^{3},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,21,0,3,b_{2},"[Toda3]Th6.2(1),\ P(b_{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,23,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,25,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,27,0,3,AB,PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,29,0,3,b,PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,31,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,33,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,35,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,37,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,39,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,41,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,43,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,45,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,47,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,49,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,51,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,53,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,55,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,57,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,59,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,61,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,63,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,65,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,67,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
68,69,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0


69,1,0,3,a_{17},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,3,0,3,a_{16},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,3,1,3,BB_{2}^{2},"[Toda3]Th6.2(1),\ P(BB_{2}^{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,5,0,3,a_{15},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,7,0,3,a_{14},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,7,1,3,ab_{2}^{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,9,0,3,a_{13},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,9,1,3,B^{5},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,11,0,3,a_{12},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,11,1,3,be',PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,11,2,3,B^{2}B_{2},"[Toda3]Th6.2(2),\ P(B^{2}B_{2})=\Delta\xi(abb_{2},b^{2}b_{2})",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,13,0,3,a_{11},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,13,1,3,E_{2},"[Toda3]Th6.2(3),\ P(E_{2})=3\xi(E_{1},AE_{2})",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,15,0,3,a_{10},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,15,1,3,abb_{2},"[Toda3]Th6.2(2),\ P(abb_{2})=E^{2}\xi(abb_{2},b^{2}b_{2})",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,15,2,3,E_{1},"[Toda3]Th6.2(3),\ P(E_{1})=E^{2}\xi(E_{1},AE_{2})",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,17,0,3,a_{9},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,19,0,3,a_{8},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,19,1,3,B^{3},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,21,0,3,a_{7},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,21,1,3,B_{2},"[Toda3]Th6.2(1),\ P(B_{2})\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,23,0,3,a_{6},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,23,1,3,ab^{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,25,0,3,a_{5},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,27,0,3,a_{4},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,29,0,3,a_{3},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,29,1,3,B,"[Toda3]Th6.2(3),\ P(B)\ne0",,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,31,0,3,a_{2},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,33,0,3,a_{1},PH=0,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,35,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,37,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,39,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,41,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,43,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,45,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,47,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,49,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,51,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,53,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,55,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,57,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,59,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,61,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,63,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,65,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,67,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,69,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0
69,71,0,0,0,,,,,,,0,1 0 0 0 0 0 0 0 0 0 0 0







